
NOTICE: Existing SQLite export found: profiles/gan_profile.sqlite
        It is assumed file was previously exported from: profiles/gan_profile.nsys-rep
        Consider using --force-export=true if needed.

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_api_gpu_sum.py]... 

 ** CUDA Summary (API/Kernels/MemOps) (cuda_api_gpu_sum):

 Time (%)  Total Time (ns)  Instances    Avg (ns)      Med (ns)     Min (ns)    Max (ns)   StdDev (ns)    Category                                                 Operation                                              
      0.0           35,458         52         681.9         595.0         230       1,610         455.2  CUDA_API     cuKernelSetAttribute                                                                                
      0.0           35,008         11       3,182.5       3,072.0       2,752       4,288         418.5  CUDA_KERNEL  nvjet_tst_64x8_64x16_2x4_v_bz_TNT                                                                   
      0.0           31,615          1      31,615.0      31,615.0      31,615      31,615           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_71                                                            
      0.0           31,520          1      31,520.0      31,520.0      31,520      31,520           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_58                                                            
      0.0           29,760          1      29,760.0      29,760.0      29,760      29,760           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_74                                                            
      0.0           29,312         11       2,664.7       2,624.0       2,592       2,816          71.7  CUDA_KERNEL  void at::native::<unnamed>::CatArrayBatchedCopy_alignedK_contig<at::native::<unnamed>::OpaqueType<(…
      0.0           28,704          1      28,704.0      28,704.0      28,704      28,704           0.0  CUDA_KERNEL  nvjet_tst_64x128_64x8_1x1_v_ssched_bz_NTN                                                           
      0.0           27,712          1      27,712.0      27,712.0      27,712      27,712           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_leaky_relu_67                                                 
      0.0           27,616          1      27,616.0      27,616.0      27,616      27,616           0.0  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x128x64_warpgro…
      0.0           26,651          3       8,883.7       5,641.0       1,780      19,230       9,165.8  CUDA_API     cudaStreamEndCapture_v10000                                                                         
      0.0           24,608         11       2,237.1       2,208.0       2,176       2,400          64.7  CUDA_KERNEL  void at::native::lpnorm_cleanup<float, (at::native::NormType)1, float, float>(const T4 *, at::nativ…
      0.0           21,440         11       1,949.1       1,920.0       1,696       2,336         220.1  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::reciprocal_kernel_cuda(at::Tenso…
      0.0           21,248          1      21,248.0      21,248.0      21,248      21,248           0.0  CUDA_KERNEL  nvjet_tst_64x192_64x6_1x2_h_ssched_bz_NTN                                                           
      0.0           18,656         11       1,696.0       1,696.0       1,504       1,984         136.5  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, st…
      0.0           18,110         35         517.4         370.0         360       3,591         581.7  CUDA_API     cudaOccupancyMaxActiveClusters_v11070                                                               
      0.0           17,536         11       1,594.2       1,664.0       1,472       1,696          93.6  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::launch_clamp_scalar(a…
      0.0           14,569          6       2,428.2       2,554.5       1,680       3,240         631.9  CUDA_API     cuInit                                                                                              
      0.0           12,640          2       6,320.0       6,320.0       4,928       7,712       1,968.6  CUDA_KERNEL  void cutlass::Kernel2<cutlass_75_wmma_tensorop_s161616gemm_bf16_32x32_32x1_tn_align1>(T1::Params)   
      0.0           12,160          1      12,160.0      12,160.0      12,160      12,160           0.0  CUDA_KERNEL  sm90_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x256x64_warpgroupsize1x1…
      0.0           11,872          2       5,936.0       5,936.0       5,888       5,984          67.9  CUDA_KERNEL  sm80_xmma_wgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_wa…
      0.0            9,040         20         452.0         270.0         230       1,960         499.2  CUDA_API     cuOccupancyMaxActiveClusters                                                                        
      0.0            8,832          6       1,472.0       1,456.0       1,312       1,760         159.4  CUDA_KERNEL  void at::native::vectorized_elementwise_kernel<(int)2, at::native::FillFunctor<long>, std::array<ch…
      0.0            8,352          1       8,352.0       8,352.0       8,352       8,352           0.0  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x64_warpgrou…
      0.0            8,250          1       8,250.0       8,250.0       8,250       8,250           0.0  CUDA_API     cudaStreamDestroy                                                                                   
      0.0            7,200          1       7,200.0       7,200.0       7,200       7,200           0.0  CUDA_KERNEL  sm90_xmma_wgrad_indexed_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x64_warpgrou…
      0.0            6,901          2       3,450.5       3,450.5       2,211       4,690       1,752.9  CUDA_API     cudaEventRecord                                                                                     
      0.0            5,221          3       1,740.3       1,590.0       1,390       2,241         445.0  CUDA_API     cudaGraphGetNodes_v10000                                                                            
      0.0            3,770          2       1,885.0       1,885.0       1,760       2,010         176.8  CUDA_API     cudaOccupancyAvailableDynamicSMemPerBlock_v10200                                                    
      0.0            2,784          1       2,784.0       2,784.0       2,784       2,784           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_41                                                            
      0.0            2,760          1       2,760.0       2,760.0       2,760       2,760           0.0  CUDA_API     cudaProfilerStart                                                                                   
      0.0            2,650          6         441.7         210.0         100       1,010         423.5  CUDA_API     cuModuleGetLoadingMode                                                                              
      0.0            2,432          1       2,432.0       2,432.0       2,432       2,432           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_39                                                            
      0.0            2,304          1       2,304.0       2,304.0       2,304       2,304           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_38                                                            
      0.0            2,304          1       2,304.0       2,304.0       2,304       2,304           0.0  CUDA_KERNEL  triton_tem_fused__to_copy_convolution_40                                                            
      0.0            1,850          2         925.0         925.0         760       1,090         233.3  CUDA_API     cuOccupancyAvailableDynamicSMemPerBlock                                                             
      0.0            1,050          2         525.0         525.0         280         770         346.5  CUDA_API     cudaGetDriverEntryPoint_v11030                                                                      

Processing [profiles/gan_profile.sqlite] with [/opt/nvidia/nsight-systems/2025.3.2/host-linux-x64/reports/cuda_gpu_kern_sum.py]... 

 ** CUDA GPU Kernel Summary (cuda_gpu_kern_sum):

 Time (%)  Total Time (ns)  Instances   Avg (ns)     Med (ns)    Min (ns)   Max (ns)   StdDev (ns)                                                  Name                                                
 --------  ---------------  ---------  -----------  -----------  ---------  ---------  -----------  ----------------------------------------------------------------------------------------------------
     30.2    5,072,980,571    297,302     17,063.4     17,184.0     14,303     21,120        656.0  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<cha…
     20.6    3,454,880,447     19,407    178,022.4     94,335.0      1,664  5,879,360    376,824.1  triton_convolution2d                                                                                
      3.3      561,395,319      1,142    491,589.6    378,014.0    332,766  5,964,895    570,284.1  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_pixel_shuffle_86               
      2.6      429,015,308        777    552,143.3    320,607.0    268,062  3,697,485    626,154.3  triton_red_fused_leaky_relu_mul_sum_88                                                              
      2.4      399,012,702      1,292    308,833.4    275,966.5    261,502    862,172    114,033.5  triton_red_fused_leaky_relu_leaky_relu_backward_mul_sum_87                                          
      2.0      341,636,561        732    466,716.6    155,871.0    129,503  9,829,070  1,547,329.8  triton_red_fused_convolution_backward_85                                                            
      1.7      282,744,282        767    368,636.6    263,551.0    252,478  1,745,495    340,046.3  triton_red_fused_convolution_backward_5                                                             
      1.7      280,486,225        766    366,170.0    263,246.5    251,870  1,694,295    331,912.3  triton_red_fused_convolution_backward_10                                                            
      1.4      229,729,651      1,591    144,393.2    140,127.0    117,312    230,943     26,852.0  triton_poi_fused_leaky_relu_backward_23                                                             
      1.3      222,964,350        112  1,990,753.1  1,774,182.5  1,765,527  2,739,090    321,703.9  triton_poi_fused__to_copy_cat_87                                                                    
      1.3      217,839,196        891    244,488.4    215,135.0    208,319    369,150     46,852.9  triton_poi_fused__to_copy_cat_49                                                                    
      1.2      206,027,831      1,198    171,976.5     28,576.0      8,191  2,970,288    381,831.8  void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n…
      1.2      203,360,250        817    248,911.0    139,775.0    127,168  1,634,456    348,360.5  triton_red_fused_convolution_backward_14                                                            
      1.2      203,354,045        815    249,514.2    139,935.0    126,495  1,712,568    356,258.2  triton_red_fused_convolution_backward_91                                                            
      1.2      202,866,760        935    216,969.8    207,743.0    198,783    306,494     28,725.2  triton_poi_fused_pixel_shuffle_92                                                                   
      1.1      182,940,148        185    988,865.7    979,643.0    967,451  1,027,227     18,215.0  triton_poi_fused__to_copy_cat_43                                                                    
      1.1      179,180,364      1,133    158,146.8     57,120.0     42,944  3,614,957    491,974.9  triton_red_fused_convolution_backward_18                                                            
      1.1      179,057,981        212    844,613.1    728,684.0    695,036  1,190,425    164,841.6  triton_poi_fused_leaky_relu_backward_8                                                              
      1.0      164,333,350        350    469,523.9    455,245.5    448,318    506,685     22,401.2  triton_poi_fused_leaky_relu_backward_89                                                             
      1.0      163,653,235        366    447,140.0    392,862.0    386,014    676,477     89,023.8  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_88                             
      1.0      162,266,413        392    413,944.9    364,222.0    363,262    581,757     70,874.2  triton_poi_fused_cat_84                                                                             
      1.0      162,169,375        400    405,423.4    370,910.5    353,406    479,421     48,799.5  triton_poi_fused_leaky_relu_backward_12                                                             
      1.0      160,592,931        714    224,920.1    204,831.0    200,831    335,230     41,628.2  triton_poi_fused_cat_81                                                                             
      0.9      146,739,426      1,753     83,707.6     61,504.0     45,695    492,861     80,025.2  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_pixel_shuffle_79               
      0.8      136,222,283      1,189    114,568.8     44,736.0     33,120    841,019    200,268.9  triton_red_fused_convolution_backward_24                                                            
      0.8      133,900,592      2,985     44,857.8     15,231.0      2,304  2,623,378    136,150.7  void cudnn::engines_precompiled::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)0, (bo…
      0.7      123,690,758        743    166,474.8    166,719.0    163,039    167,967        786.5  triton_poi_fused_add_leaky_relu_backward_73                                                         
      0.7      122,270,313      1,664     73,479.8     53,504.0     42,848    365,758     66,114.4  triton_red_fused_leaky_relu_mul_sum_75                                                              
      0.7      117,269,412        531    220,846.4    217,407.0    214,335    228,862      5,058.0  triton_poi_fused_pixel_unshuffle_0                                                                  
      0.7      113,523,072      1,234     91,996.0     26,400.0     19,936    608,252    161,316.1  triton_red_fused__to_copy_convolution_backward_29                                                   
      0.6      101,289,023        122    830,237.9    780,012.0    773,852    954,587     71,234.2  triton_poi_fused_leaky_relu_backward_3                                                              
      0.5       91,167,162        853    106,878.3    100,096.0     92,159    122,496      9,463.2  triton_poi_fused_leaky_relu_backward_16                                                             
      0.5       90,493,769      1,489     60,774.9     52,127.0      2,208    956,539     57,295.6  triton_                                                                                             
      0.5       86,847,459      1,335     65,054.3     12,800.0     10,784    348,414    105,546.3  triton_red_fused_convolution_backward_71                                                            
      0.5       84,505,252      1,591     53,114.6     41,280.0     37,216     96,992     20,214.5  triton_red_fused_leaky_relu_leaky_relu_backward_mul_sum_74                                          
      0.5       81,104,003        386    210,114.0    197,215.0    194,111    241,535     18,062.1  triton_poi_fused_leaky_relu_backward_83                                                             
      0.5       75,932,582      1,604     47,339.5     14,048.0      2,144    814,204    108,559.7  void cudnn::engines_precompiled::nhwcToNchwKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)1, (bo…
      0.4       65,864,182        743     88,646.3     86,016.0     81,344    106,816      7,016.7  triton_poi_fused_leaky_relu_backward_76                                                             
      0.4       65,816,433        743     88,582.0     86,047.0     81,791    106,463      6,925.6  triton_poi_fused_leaky_relu_backward_77                                                             
      0.4       63,164,977      1,591     39,701.4     31,904.0     22,207     88,575     19,669.2  triton_poi_fused__to_copy_cat_64                                                                    
      0.3       58,089,599        531    109,396.6    107,519.0     96,639    120,095      4,975.0  triton_red_fused_convolution_backward_1                                                             
      0.3       56,904,341        637     89,331.8     86,175.0     75,616    107,104      7,465.1  triton_poi_fused_leaky_relu_backward_21                                                             
      0.3       56,560,757        247    228,990.9    141,855.0    108,959  1,213,561    258,618.9  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_warpgroupsize1x1…
      0.3       55,642,489      1,591     34,973.3     10,624.0      7,424    159,391     50,358.9  triton_red_fused__to_copy_convolution_backward_38                                                   
      0.3       53,074,636         12  4,422,886.3  4,422,921.0  4,422,441  4,423,337        259.8  void implicit_convolve_sgemm<__nv_bfloat16, __nv_bfloat16, (int)1024, (int)5, (int)5, (int)3, (int)…
      0.3       48,903,215        105    465,744.9    347,135.0    345,342    646,365    146,688.2  void cutlass::Kernel2<cutlass_75_tensorop_bf16_s1688gemm_bf16_64x64_tn_align1>(T1::Params)          
      0.3       46,653,864        743     62,791.2     59,584.0     54,432     84,159      9,060.9  triton_poi_fused_cat_76                                                                             
      0.3       46,560,140        640     72,750.2     68,896.0     63,775     92,704      8,767.7  triton_poi_fused__to_copy_convolution_leaky_relu_83                                                 
      0.2       39,321,558        638     61,632.5     54,175.5     47,616     88,384     12,492.7  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_46                             
      0.2       37,587,527        110    341,704.8    298,910.0    298,366    413,982     53,881.3  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_128x64_64x3_tn_align2>(T1::Params)   
      0.2       35,180,747      1,599     22,001.7      6,879.0      3,616     99,775     30,594.2  triton_red_fused_convolution_backward_32                                                            
      0.2       32,282,121        214    150,851.0    151,055.0    131,807    169,023     16,051.9  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x64_32x4_nn_align2>(T1::Params)   
      0.2       30,942,218        637     48,574.9     46,943.0     41,600     60,992      5,435.4  triton_poi_fused_leaky_relu_backward_27                                                             
      0.2       30,610,332      1,600     19,131.5      6,496.0      3,871     83,648     25,700.0  triton_red_fused_convolution_backward_42                                                            
      0.2       30,149,748      1,273     23,684.0     21,536.0     15,968     38,688      6,257.4  triton_poi_fused_leaky_relu_backward_37                                                             
      0.2       27,714,187         64    433,034.2    432,990.0    427,902    435,518      1,305.6  nvjet_tst_256x128_64x4_2x1_v_bz_coopA_NNT                                                           
      0.2       27,581,142        743     37,121.3     35,583.0     31,551     50,592      5,575.8  triton_poi_fused_cat_72                                                                             
      0.2       26,351,797         55    479,123.6    216,575.0      6,016  1,716,856    641,661.1  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.1       23,069,797        849     27,172.9      6,816.0      3,232    159,679     50,145.5  triton_per_fused_leaky_relu_leaky_relu_backward_mul_sum_49                                          
      0.1       21,686,820        637     34,045.2     30,016.0     28,800     48,639      6,650.7  triton_poi_fused__to_copy_cat_57                                                                    
      0.1       21,502,702        955     22,515.9     21,472.0     20,224     30,848      2,645.8  triton_poi_fused_leaky_relu_backward_69                                                             
      0.1       20,406,194         42    485,861.8    474,045.5    473,597    500,765     13,365.6  void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x1_tn_align2>(T1::Par…
      0.1       20,155,090        108    186,621.2    186,527.0    184,287    189,855        925.3  nvjet_tst_256x128_64x4_1x2_h_bz_coopA_NNT                                                           
      0.1       19,194,370        214     89,693.3     89,871.5     45,920    133,375     43,310.2  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_64x128_64x3_nn_align2>(T1::Params)   
      0.1       18,308,133         16  1,144,258.3  1,143,962.5  1,139,451  1,148,666      2,604.6  sm80_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4…
      0.1       18,185,353      1,273     14,285.4     11,744.0      7,872     36,608      7,331.9  triton_red_fused_leaky_relu_mul_sum_61                                                              
      0.1       15,735,209      1,167     13,483.5     13,312.0      8,000     16,576        956.1  triton_poi_fused_leaky_relu_backward_62                                                             
      0.1       15,355,188        849     18,086.2      8,512.0      4,096     80,799     23,634.4  triton_per_fused_leaky_relu_leaky_relu_backward_mul_sum_60                                          
      0.1       14,659,122        107    137,001.1    136,896.0    135,456    139,711        886.7  nvjet_tst_384x64_64x3_2x1_v_ssched_bz_coopB_NNN                                                     
      0.1       13,098,175        637     20,562.3     20,192.0     17,792     23,008      1,004.9  triton_poi_fused_add_leaky_relu_backward_56                                                         
      0.1       13,077,571        955     13,693.8     13,504.0      8,064     16,768      1,064.4  triton_poi_fused_leaky_relu_backward_35                                                             
      0.1       12,694,193        955     13,292.3     12,160.0     11,712     19,136      2,267.3  triton_poi_fused__to_copy_convolution_leaky_relu_52                                                 
      0.1       12,385,980        160     77,412.4      6,544.0      1,920  1,357,593    200,800.7  void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<float, (int)4, void at::nat…
      0.1       11,398,445        540     21,108.2     19,968.0     17,504     29,632      3,873.6  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x64_warpgroupsize1x…
      0.1       11,219,908      1,167      9,614.3      9,344.0      5,024     13,760      1,181.4  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_73                             
      0.1       10,894,272      1,167      9,335.3      6,848.0      4,576     19,360      4,434.8  triton_red_fused_leaky_relu_mul_sum_50                                                              
      0.1       10,314,572         22    468,844.2    468,766.0    466,269    472,030      1,421.8  void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator…
      0.1       10,108,592        743     13,605.1     13,408.0      7,967     16,480      1,045.0  triton_poi_fused_leaky_relu_backward_63                                                             
      0.1       10,073,650        131     76,898.1     64,447.0     63,488     91,296     13,471.2  nvjet_tst_256x8_64x6_2x1_v_bz_TNT                                                                   
      0.1        9,710,545        268     36,233.4      5,056.0      1,344    245,567     62,339.1  void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std:…
      0.1        9,597,906        743     12,917.8     12,288.0      9,632     16,768      1,468.5  triton_poi_fused_cat_69                                                                             
      0.1        8,996,655        957      9,400.9      8,928.0      4,576     13,600      1,340.1  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_54                             
      0.0        8,066,738        743     10,857.0     10,783.0      5,536     12,544        673.0  triton_poi_fused_add_leaky_relu_backward_47                                                         
      0.0        7,584,161        641     11,831.8     10,527.0      9,440     16,992      2,375.3  triton_poi_fused_leaky_relu_backward_30                                                             
      0.0        7,551,857        955      7,907.7      7,872.0      3,712      9,536        514.8  triton_poi_fused_leaky_relu_backward_52                                                             
      0.0        6,858,782         47    145,931.5    145,887.0    145,599    147,167        241.9  nvjet_tst_128x16_64x11_2x1_v_bz_TNT                                                                 
      0.0        6,458,239         11    587,112.6    587,389.0    585,629    588,253        782.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr…
      0.0        6,457,630         11    587,057.3    587,261.0    586,365    587,805        518.9  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
      0.0        6,311,196        955      6,608.6      6,432.0      4,096      8,544        635.0  triton_poi_fused_cat_66                                                                             
      0.0        6,300,254      1,273      4,949.1      2,784.0      2,304     20,192      5,022.1  triton_red_fused_leaky_relu_mul_sum_80                                                              
      0.0        6,069,892      1,061      5,720.9      2,656.0      2,208     20,480      5,731.1  triton_red_fused_leaky_relu_mul_sum_55                                                              
      0.0        5,984,258        743      8,054.2      7,968.0      4,000      9,472        526.5  triton_poi_fused_leaky_relu_backward_51                                                             
      0.0        5,954,019        107     55,645.0     55,679.0     52,416     57,759        740.8  nvjet_tst_192x128_64x5_1x2_h_bz_coopB_NNT                                                           
      0.0        5,932,065        743      7,983.9      7,904.0      4,096      9,856        607.2  triton_poi_fused_leaky_relu_backward_45                                                             
      0.0        5,840,231      1,061      5,504.5      2,688.0      2,368     17,184      4,664.7  triton_red_fused_leaky_relu_mul_sum_66                                                              
      0.0        5,592,484        107     52,266.2     52,256.0     50,944     54,432        746.1  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroupsize1x1…
      0.0        5,275,589          4  1,318,897.3  1,500,328.0    460,318  1,814,615    644,348.9  sm80_xmma_wgrad_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize32x128x32_stage4_w…
      0.0        4,841,163         18    268,953.5    268,895.0    268,607    270,015        320.7  nvjet_tst_128x24_64x11_2x1_v_bz_TNT                                                                 
      0.0        4,763,979         43    110,790.2    110,752.0    108,416    113,407      1,200.5  nvjet_tst_128x8_64x12_2x1_v_bz_TNT                                                                  
      0.0        4,680,360        321     14,580.6     15,168.0     11,456     17,472      2,084.6  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x64_warpgroupsize1x1…
      0.0        4,594,887         11    417,717.0    417,790.0    415,934    418,941        871.6  nvjet_tst_128x48_64x9_1x1_v_bz_TNT                                                                  
      0.0        4,587,244        642      7,145.2      6,336.0      5,760      9,248      1,304.0  triton_poi_fused__to_copy_convolution_leaky_relu_59                                                 
      0.0        4,541,675        744      6,104.4      5,920.0      3,136      7,679        617.5  triton_poi_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_61                             
      0.0        4,521,702        748      6,045.1      5,888.0      4,384      8,736        514.9  triton_poi_fused_leaky_relu_backward_40                                                             
      0.0        4,426,377         55     80,479.6      7,552.0      1,600    294,943    113,756.7  void at::native::vectorized_elementwise_kernel<(int)8, at::native::bfloat16_copy_kernel_cuda(at::Te…
      0.0        4,391,850         11    399,259.1    399,294.0    398,718    400,158        392.6  void at::native::vectorized_elementwise_kernel<(int)4, at::native::sign_kernel_cuda(at::TensorItera…
      0.0        4,377,705         11    397,973.2    398,014.0    397,310    398,717        453.8  void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch…
      0.0        4,223,208        959      4,403.8      4,064.0      3,584      5,568        655.8  triton_poi_fused__to_copy_convolution_leaky_relu_68                                                 
      0.0        3,921,354         11    356,486.7    356,478.0    356,382    356,670         75.8  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n…
      0.0        3,801,994         70     54,314.2     54,303.5     54,112     54,528         89.2  nvjet_tst_128x8_64x12_1x1_v_bz_TNT                                                                  
      0.0        3,791,725      1,490      2,544.8      1,984.0      1,504      4,288        773.9  triton_poi_fused__to_copy_22                                                                        
      0.0        3,289,327      1,486      2,213.5      1,952.0      1,504      3,776        436.3  triton_poi_fused__to_copy_17                                                                        
      0.0        3,104,624        107     29,015.2     29,024.0     28,383     30,976        475.1  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x128x32_warpgroupsize2x…
      0.0        3,022,091        107     28,243.8     28,127.0     27,103     30,048        588.4  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x128x64_warpgroupsize2x…
      0.0        2,978,900        107     27,840.2     27,840.0     27,104     28,672        366.7  sm90_xmma_fprop_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize256x64x64_warpgroupsize1x1…
      0.0        2,962,284         22    134,649.3    134,575.0    133,407    135,999        714.9  nvjet_tst_64x24_64x16_1x1_v_bz_TNT                                                                  
      0.0        2,820,081          1  2,820,081.0  2,820,081.0  2,820,081  2,820,081          0.0  triton_tem_fused__to_copy_convolution_leaky_relu_90                                                 
      0.0        2,766,191      1,278      2,164.5      2,224.0      1,536      3,232        234.3  triton_poi_fused__to_copy_20                                                                        
      0.0        2,715,184        107     25,375.6     25,312.0     23,264     26,656        465.0  nvjet_tst_64x128_64x8_1x1_v_ssched_bz_NNN                                                           
      0.0        2,697,682         80     33,721.0     35,535.5     19,008     37,504      5,406.4  void at::native::<unnamed>::multi_tensor_apply_kernel<at::native::<unnamed>::TensorListMetadata<(in…
      0.0        2,479,858      1,381      1,795.7      1,792.0      1,440      2,144        111.0  triton_poi_fused__to_copy_4                                                                         
      0.0        2,403,923         11    218,538.5    218,559.0    217,503    219,614        646.6  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<fl…
      0.0        2,397,043          1  2,397,043.0  2,397,043.0  2,397,043  2,397,043          0.0  void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_bf16_256x128_64x3_nt_align2>(T1::Params)  
      0.0        2,380,791      1,168      2,038.3      2,048.0      1,472      2,656        122.5  triton_poi_fused__to_copy_28                                                                        
      0.0        2,373,234      1,273      1,864.3      1,856.0      1,472      2,496         96.4  triton_poi_fused__to_copy_13                                                                        
      0.0        2,330,067      1,171      1,989.8      2,080.0      1,440      2,816        252.8  triton_poi_fused__to_copy_34                                                                        
      0.0        2,300,693      1,274      1,805.9      1,792.0      1,408      2,656        139.3  triton_poi_fused__to_copy_9                                                                         
      0.0        2,175,157          1  2,175,157.0  2,175,157.0  2,175,157  2,175,157          0.0  triton_tem_fused__to_copy_convolution_leaky_relu_leaky_relu_backward_37                             
      0.0        2,138,522      1,176      1,818.5      1,792.0      1,472      2,464        102.1  triton_per_fused__to_copy_convolution_backward_43                                                   
      0.0        2,119,734        955      2,219.6      2,208.0      1,536      3,136        102.0  triton_poi_fused__to_copy_24                                                                        
      0.0        2,083,293      1,167      1,785.2      1,760.0      1,408      2,304        107.8  triton_poi_fused__to_copy_57                                                                        
      0.0        2,039,320      1,062      1,920.3      1,920.0      1,472      2,528        133.2  triton_poi_fused__to_copy_31                                                                        
      0.0        2,038,972        955      2,135.0      2,144.0      1,535      2,880        106.6  triton_poi_fused__to_copy_29                                                                        
      0.0        1,963,414        641      3,063.0      3,136.0      1,984      3,712        284.5  triton_poi_fused__to_copy_44                                                                        
      0.0        1,864,280        743      2,509.1      2,464.0      1,728      3,456        250.1  triton_poi_fused__to_copy_53                                                                        
      0.0        1,856,310          5    371,262.0    149,664.0    147,263  1,259,897    496,763.3  sm90_xmma_dgrad_implicit_gemm_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x64x32_warpgroupsize1x1…
      0.0        1,848,598          1  1,848,598.0  1,848,598.0  1,848,598  1,848,598          0.0  triton_tem_fused__to_copy_convolution_91                                                            
      0.0        1,831,960        956      1,916.3      1,920.0      1,472      2,432         94.9  triton_poi_fused__to_copy_3                                                                         
      0.0        1,825,692        955      1,911.7      1,888.0      1,440      2,496        108.0  triton_poi_fused__to_copy_10                                                                        
      0.0        1,801,624        849      2,122.1      2,112.0      1,504      2,432         92.4  triton_poi_fused__to_copy_21                                                                        
      0.0        1,796,849        849      2,116.4      1,984.0      1,568      3,296        353.4  triton_per_fused__to_copy_convolution_backward_11                                                   
      0.0        1,789,657        849      2,108.0      2,112.0      1,504      2,496        105.2  triton_poi_fused__to_copy_12                                                                        
      0.0        1,784,278        963      1,852.8      1,824.0      1,504      2,368        118.9  triton_per_fused__to_copy_convolution_backward_19                                                   
      0.0        1,769,940        850      2,082.3      2,080.0      1,664      2,816        141.9  triton_per_fused__to_copy_convolution_backward_6                                                    
      0.0        1,734,648        956      1,814.5      1,792.0      1,472      2,112         91.1  triton_poi_fused__to_copy_7                                                                         
